Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/03  14:00:00,1108.13405418,98.0341879055,127.913265773,0.0,243.2593065,302.612436532,735.446343243,633.882242253,56.6466996096,44.9174013797
 01/03  15:00:00,1108.41115184,98.342450579,127.990224743,0.0,243.2593065,302.612436532,697.020194406,609.713077909,42.4850247072,44.8220917901
 01/03  16:00:00,1108.5327338,98.5235405335,128.046470836,0.0,243.2593065,302.612436532,696.9360668,595.567716423,56.6466996096,44.7216507674
 01/03  17:00:00,1125.10577751,98.6180503274,128.037693785,0.0,243.2593065,310.10971186,726.041989857,605.524868321,84.9700494144,35.5470721219
 01/03  18:00:00,1125.97676275,98.8954128734,120.150944728,0.0,243.2593065,310.10971186,754.946228543,643.632791492,84.9700494144,26.3433876368
 01/03  19:00:00,830.307380311,96.6379150572,94.0193825602,0.0,166.938926447,199.110933808,860.995173475,758.522797985,84.9700494144,17.5023260751
 01/03  20:00:00,815.308174101,96.6379150572,85.7640252737,0.0,166.938926447,191.61365848,850.028746967,775.878108027,56.6466996096,17.5039393312
 01/03  21:00:00,680.219023408,96.6379150572,83.7194261673,0.0,100.150657288,124.558693486,874.453143971,800.304947887,56.6466996096,17.5014964751
 01/03  22:00:00,634.303055866,96.6379150572,75.0776427175,0.0,100.150657288,124.558693486,897.706786358,837.77064072,42.4850247072,17.4511209304
 01/03  23:00:00,556.75370547,96.6379150572,61.2023613621,0.0,46.0930336215,124.558693486,959.156800385,913.390331971,28.3233498048,17.4431186097
 01/03  24:00:00,554.672046636,96.6379150572,54.9437279251,0.0,46.0930336215,124.558693486,951.719482813,920.114492147,14.1616749024,17.4433157632
 01/04  01:00:00,529.770815741,96.6379150572,41.4145293559,0.0,46.0930336215,113.312780494,1051.06261638,1027.951624,5.66466996096,17.4463224222
 01/04  02:00:00,520.844289857,96.6379150572,32.5736506974,0.0,46.0930336215,113.312780494,1071.63017455,1048.52089334,5.66466996096,17.4446112541
 01/04  03:00:00,514.660453608,96.6379150572,25.1982588658,0.0,46.0930336215,113.312780494,1100.93421354,1077.8266531,5.66466996096,17.4428904809
 01/04  04:00:00,504.105215425,96.6379150572,13.8440098562,0.0,46.0930336215,113.312780494,1171.49193355,1157.09646413,5.66466996096,8.73079946532
 01/04  05:00:00,589.315860502,96.6379150572,9.57602388259,0.0,100.150657288,148.969399434,1118.10284874,1094.99139431,5.66466996096,17.446784469
 01/04  06:00:00,613.828448251,96.7861628617,31.0602399403,0.0,100.150657288,149.894399434,1138.26635486,1106.6585037,14.1616749024,17.446176254
