Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 08/23  08:00:00,1379.18906361,108.064034567,502.499338532,0.0,243.2593065,310.10971186,412.118179816,329.06979085,56.6466996096,26.4016893573
 08/23  09:00:00,1384.77706175,109.557678896,472.807284685,0.0,243.2593065,302.612436532,373.735223666,304.753344428,42.4850247072,26.4968545305
 08/23  10:00:00,1391.78012354,111.047968394,472.430877078,0.0,243.2593065,310.10971186,394.610396392,288.295875405,70.808374512,35.5061464753
 08/23  11:00:00,1408.73386133,112.592517495,486.043034332,0.0,243.2593065,310.10971186,389.925010972,283.546480465,70.808374512,35.5701559955
 08/23  12:00:00,1368.19148668,114.280916158,485.518533214,0.0,243.2593065,310.10971186,383.531143889,277.325175982,70.808374512,35.3975933952
 08/23  13:00:00,1399.26241184,116.10679481,481.505403633,0.0,243.2593065,302.612436532,361.022033848,268.812358231,56.6466996096,35.5629760076
 08/23  14:00:00,1400.44307382,118.1351042,480.920589074,0.0,243.2593065,302.612436532,340.547870292,262.559618809,42.4850247072,35.5032267761
 08/23  15:00:00,1402.25212655,120.519447306,480.235668367,0.0,243.2593065,302.612436532,344.220852087,252.136006012,56.6466996096,35.438146465
 08/23  16:00:00,1406.06427981,122.366849085,475.570121223,0.0,243.2593065,310.10971186,354.882005953,243.448499456,84.9700494144,26.4634570825
 08/23  17:00:00,1399.19210484,122.713791571,469.151536634,0.0,243.2593065,310.10971186,348.420801207,245.968036536,84.9700494144,17.4827152564
 08/23  18:00:00,1129.27402973,96.6897618788,490.134058601,0.0,166.938926447,199.110933808,357.875917121,255.4751748,84.9700494144,17.4306929071
 08/23  19:00:00,1140.91670217,96.6897618788,500.473996467,0.0,166.938926447,191.61365848,350.664873217,276.590739587,56.6466996096,17.427434021
 08/23  20:00:00,1007.62913171,96.6897618788,493.233150391,0.0,100.150657288,124.558693486,392.326677003,326.954371365,56.6466996096,8.72560602865
 08/23  21:00:00,963.288418388,96.6897618788,488.568500794,0.0,100.150657288,124.558693486,400.449132085,340.572795625,42.4850247072,17.3913117529
 08/23  22:00:00,893.599302355,96.6897618788,486.393627541,0.0,46.0930336215,124.558693486,394.601097155,357.576071645,28.3233498048,8.70167570507
 08/23  23:00:00,869.446140881,96.6897618788,463.458144284,0.0,46.0930336215,124.558693486,384.786889025,353.239863219,14.1616749024,17.3853509034
 08/23  24:00:00,854.216067769,96.6897618788,460.872064453,0.0,46.0930336215,113.312780494,376.257247762,361.891399903,5.66466996096,8.70117789879
 08/24  01:00:00,853.981823829,96.6897618788,460.785690526,0.0,46.0930336215,113.312780494,388.566206506,365.517256706,5.66466996096,17.3842798385
 08/24  02:00:00,856.284654192,96.6897618788,462.8562607,0.0,46.0930336215,113.312780494,386.080444825,371.712596031,5.66466996096,8.70317883349
 08/24  03:00:00,855.666875852,96.6897618788,462.28846929,0.0,46.0930336215,113.312780494,397.262627306,374.214696348,5.66466996096,17.3832609978
 08/24  04:00:00,947.411415484,96.6897618788,463.492588898,0.0,100.150657288,148.969399434,374.198182617,359.830899697,5.66466996096,8.70261295983
 08/24  05:00:00,957.466416978,98.8704702122,468.96235601,0.0,100.150657288,149.894399434,519.922173809,488.375751818,14.1616749024,17.3847470887
 08/24  06:00:00,1175.87889389,103.99659855,465.027042983,0.0,176.471037341,302.612436532,401.038549645,364.013135136,28.3233498048,8.70206470399
 08/24  07:00:00,1287.03373722,108.30306067,453.506723977,0.0,243.2593065,310.10971186,382.045080362,322.030612203,42.4850247072,17.5294434517
 08/24  08:00:00,1332.30228622,110.077193548,454.021737335,0.0,243.2593065,310.10971186,367.319408531,284.266602746,56.6466996096,26.4061061754
 08/24  09:00:00,1368.11262923,111.477366717,456.593288484,0.0,243.2593065,302.612436532,341.229663277,263.420804322,42.4850247072,35.323834247
 08/24  10:00:00,1378.75460217,112.63289364,459.611873117,0.0,243.2593065,310.10971186,372.224278499,265.917898334,70.808374512,35.4980056529
 08/24  11:00:00,1385.9460708,114.215836825,462.583404714,0.0,243.2593065,310.10971186,341.745304386,235.376022603,70.808374512,35.5609072709
 08/24  12:00:00,1350.49188318,115.82144762,464.956392774,0.0,243.2593065,310.10971186,311.832949145,205.63456085,70.808374512,35.3900137831
 08/24  13:00:00,1388.69283185,117.911543793,466.708022871,0.0,243.2593065,302.612436532,281.597641779,189.396601348,56.6466996096,35.5543408212
 08/24  14:00:00,1397.46632381,121.667645432,469.862112234,0.0,243.2593065,302.612436532,243.510136919,165.530391232,42.4850247072,35.4947209806
 08/24  15:00:00,1412.2861092,129.50235609,474.533145849,0.0,243.2593065,302.612436532,205.623829336,122.395091738,56.6466996096,26.5820379878
 08/24  16:00:00,1423.40926625,134.99812089,473.514213494,0.0,243.2593065,310.10971186,223.111077417,102.865328463,84.9700494144,35.2756995395
 08/24  17:00:00,1427.31915567,138.960687579,473.464271247,0.0,243.2593065,310.10971186,196.438778989,93.9864653125,84.9700494144,17.4822642624
 08/24  18:00:00,1122.42923663,96.6897618788,476.479875549,0.0,166.938926447,199.110933808,226.136413476,123.739449714,84.9700494144,17.4269143475
 08/24  19:00:00,1116.80871323,96.6897618788,472.643760522,0.0,166.938926447,191.61365848,222.57575527,157.203820234,56.6466996096,8.72523542668
 08/24  20:00:00,978.13013396,96.6897618788,465.174939896,0.0,100.150657288,124.558693486,313.090569003,239.015758444,56.6466996096,17.4281109491
 08/24  21:00:00,934.896271886,96.6897618788,463.517564565,0.0,100.150657288,124.558693486,340.033638175,280.158670425,42.4850247072,17.389943043
 08/24  22:00:00,872.266395832,96.6897618788,468.05369605,0.0,46.0930336215,124.558693486,374.833073288,337.80749574,28.3233498048,8.70222774331
 08/24  23:00:00,894.292234254,96.6897618788,486.880236148,0.0,46.0930336215,124.558693486,386.968280629,364.103696774,14.1616749024,8.70290895211
 08/24  24:00:00,876.70003093,96.6897618788,481.539869714,0.0,46.0930336215,113.312780494,391.501288654,368.451213972,5.66466996096,17.3854047211
 08/25  01:00:00,874.92864741,96.6897618788,480.313333054,0.0,46.0930336215,113.312780494,388.021909178,373.654861276,5.66466996096,8.70237794131
 08/25  02:00:00,877.921620143,96.6897618788,482.975640075,0.0,46.0930336215,113.312780494,403.226128646,380.177856579,5.66466996096,17.3836021065
 08/25  03:00:00,881.429746362,96.6897618788,486.176180381,0.0,46.0930336215,113.312780494,399.41145235,385.044920475,5.66466996096,8.70186191362
 08/25  04:00:00,978.441296489,96.6897618788,489.10357066,0.0,100.150657288,148.969399434,391.80271592,368.752282998,5.66466996096,17.3857629612
 08/25  05:00:00,957.052974169,99.006885154,465.839225628,0.0,100.150657288,149.894399434,499.079557018,476.21649799,14.1616749024,8.70138412578
 08/25  06:00:00,1165.46375718,104.417800275,454.381024637,0.0,176.471037341,302.612436532,388.701614538,342.992186045,28.3233498048,17.3860786881
 08/25  07:00:00,1292.95013269,109.576239157,456.047406127,0.0,243.2593065,310.10971186,335.552687305,275.537457971,42.4850247072,17.5302046271
 08/25  08:00:00,1341.12150747,112.249172962,459.303348111,0.0,243.2593065,310.10971186,311.775314588,228.722871275,56.6466996096,26.4057437033
 08/25  09:00:00,1376.23709631,112.793724342,461.015566684,0.0,243.2593065,302.612436532,294.256197976,216.454255606,42.4850247072,35.3169176626
 08/25  10:00:00,1387.96228988,114.190795878,464.367590717,0.0,243.2593065,310.10971186,312.715898019,211.177813464,70.808374512,30.7297100431
 08/25  11:00:00,1402.01942406,118.613019661,469.588125763,0.0,243.2593065,310.10971186,279.300272026,168.161008228,70.808374512,40.3308892861
 08/25  12:00:00,1380.44161461,130.284633997,475.250954307,0.0,243.2593065,310.10971186,204.92726714,107.563351495,70.808374512,26.5555411336
 08/25  13:00:00,1424.89199538,141.696513554,474.906989922,0.0,243.2593065,302.612436532,159.63799626,67.4139120292,56.6466996096,35.5773846216
 08/25  14:00:00,1433.36015395,150.53996645,474.474475477,0.0,243.2593065,302.612436532,119.133177466,41.1307458967,42.4850247072,35.517406862
 08/25  15:00:00,1438.96418547,156.468246715,474.165777807,0.0,243.2593065,302.612436532,120.015708976,27.917943782,56.6466996096,35.4510655849
 08/25  16:00:00,1450.81530522,161.796291932,474.039439597,0.0,243.2593065,310.10971186,131.209907421,19.7803942446,84.9700494144,26.4594637622
 08/25  17:00:00,1455.23839809,165.955925124,474.273567173,0.0,243.2593065,310.10971186,124.287718193,13.1027743922,84.9700494144,26.2148943863
 08/25  18:00:00,1124.05340254,96.6897618788,477.924881332,0.0,166.938926447,199.110933808,135.051526647,41.356366255,84.9700494144,8.72511097743
 08/25  19:00:00,1125.62300712,96.6897618788,479.388366278,0.0,166.938926447,191.61365848,141.178555211,67.1041019933,56.6466996096,17.4277536079
