Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/21  24:00:00,84.7723898504,23.4805688509,9.60241043923,4.11557822662,4.12243109448,15.9888894789,103.293349023,100.301618605,2.97173041782,0.02
 02/22  01:00:00,78.3111191485,19.4785347458,7.34577192596,6.69153710388,4.12243109448,15.9888894789,83.6167577823,80.6250273645,2.97173041782,0.02
 02/22  02:00:00,91.1853074185,24.3481684323,9.10458945552,9.82766655339,4.12243109448,15.9888894789,104.274479843,101.282749425,2.97173041782,0.02
 02/22  03:00:00,80.3590084135,19.4785347458,7.21442532798,8.94937573288,4.12243109448,15.9888894789,84.4495076077,81.4577771899,2.97173041782,0.02
 02/22  04:00:00,93.1167299225,24.3481684323,9.21906194485,12.1841488381,4.12243109448,15.9888894789,106.120867448,103.129137031,2.97173041782,0.02
 02/22  05:00:00,113.3973999,28.3502025373,10.3789036221,7.98674897997,12.3672932834,24.9413748627,120.286471853,115.313587824,4.9528840297,0.02
 02/22  06:00:00,155.573334685,28.7875820818,14.3330014846,47.1566476214,12.3672932834,24.9413748627,189.830339866,184.857455836,4.9528840297,0.02
 02/22  07:00:00,194.905535957,29.2356343977,14.956444454,34.8310146391,24.7345865669,70.7195625826,164.223092853,154.297324793,9.90576805939,0.02
 02/22  08:00:00,205.322463418,29.2731720495,15.2396397296,24.1072626017,37.1018798503,92.3937384068,143.561430041,133.635661981,9.90576805939,0.02
 02/22  09:00:00,210.675059623,29.2876170824,15.7683883775,20.9867586486,37.1018798503,104.434947198,143.975126506,125.439031808,9.90576805939,8.63032663917
 02/22  10:00:00,218.955541386,29.3001138984,16.6088584124,18.6176633447,37.1018798503,116.476155989,128.759490689,118.833722629,9.90576805939,0.02
 02/22  11:00:00,217.688617882,29.3134615529,17.3917170317,16.6323957045,37.1018798503,116.476155989,132.039303664,113.493268098,9.90576805939,8.64026750694
 02/22  12:00:00,217.658998318,29.3315046825,19.2478184608,14.728450042,37.1018798503,116.476155989,120.744460261,110.818692201,9.90576805939,0.02
 02/22  13:00:00,205.682671952,29.3521767703,21.1292127674,12.8918543434,37.1018798503,104.434947198,127.069878366,108.527795238,9.90576805939,8.63631506926
 02/22  14:00:00,217.193541805,29.3794160976,22.3105855011,11.152298214,37.1018798503,116.476155989,116.200881299,106.27511324,9.90576805939,0.02
 02/22  15:00:00,215.73460697,29.4176196529,22.823668739,9.14230514872,37.1018798503,116.476155989,122.348447462,103.802511263,9.90576805939,8.64016814011
 02/22  16:00:00,214.850021158,29.4521310742,22.8016495484,8.24542734974,37.1018798503,116.476155989,113.618260212,102.445388123,9.90576805939,1.26710402997
 02/22  17:00:00,213.947451511,29.4786587428,22.1614585909,7.95718042126,37.1018798503,116.476155989,119.34656993,102.055243504,9.90576805939,7.38555836636
 02/22  18:00:00,219.752797765,29.5046822602,20.9794020991,7.87228128512,37.1018798503,116.476155989,111.795528633,101.869760574,9.90576805939,0.02
 02/22  19:00:00,131.650936942,27.7718028164,16.7010950769,0.0,24.7345865669,47.5788473902,84.7973429073,79.8244588776,4.9528840297,0.02
 02/22  20:00:00,130.653869338,27.9164027466,15.5561458498,0.00328359661137,24.7345865669,47.5788473902,98.6348869463,85.0716067189,4.9528840297,8.61039619766
 02/22  21:00:00,107.723982554,26.6150033745,15.1878953253,0.0,12.3672932834,38.6892022431,103.23514844,100.243418022,2.97173041782,0.02
 02/22  22:00:00,88.8635117466,21.4893353972,12.2714884746,0.367492717046,12.3672932834,27.0668015668,86.5592688282,83.5675384104,2.97173041782,0.02
 02/22  23:00:00,63.591782558,17.743335583,10.5590245316,0.0,4.12243109448,15.9888894789,78.3643828676,75.3726524498,2.97173041782,0.02
 02/22  24:00:00,72.9445650367,22.7864891857,13.7434581546,0.683995159537,4.12243109448,15.9888894789,100.537154656,97.5454242385,2.97173041782,0.02
 02/23  01:00:00,65.0298712957,18.1771353737,11.0980087401,0.679396767405,4.12243109448,15.9888894789,81.4784122946,78.4866818767,2.97173041782,0.02
 02/23  02:00:00,75.9603139689,23.4805688509,14.5574728833,2.50994046957,4.12243109448,15.9888894789,103.10811453,100.116384113,2.97173041782,0.02
 02/23  03:00:00,64.6806242184,17.743335583,12.032525599,0.0,4.12243109448,15.9888894789,83.2050091951,80.2132787773,2.97173041782,0.02
 02/23  04:00:00,77.6074890711,23.4805688509,15.8497735475,3.24490809601,4.12243109448,15.9888894789,103.589690838,100.59796042,2.97173041782,0.02
 02/23  05:00:00,102.105044818,28.2345225931,19.0138937046,2.68432541532,12.3672932834,24.9413748627,116.923730411,111.950846382,4.9528840297,0.02
 02/23  06:00:00,129.833334595,28.3872831326,23.2629038676,26.0108444536,12.3672932834,24.9413748627,185.063520616,180.090636587,4.9528840297,0.02
 02/23  07:00:00,182.330197872,29.3200773168,25.1652447255,22.2254249797,24.7345865669,70.7195625826,150.068702731,140.142934671,9.90576805939,0.02
 02/23  08:00:00,200.849414895,29.4042051734,26.4818255231,14.6982255649,37.1018798503,92.3937384068,130.333441165,120.407673105,9.90576805939,0.02
 02/23  09:00:00,211.683786465,29.4709258178,27.5228033824,12.3813720502,37.1018798503,104.434947198,133.021193598,114.485156902,9.90576805939,8.63026863666
 02/23  10:00:00,224.128849956,29.5244442539,29.7292979426,10.5247757561,37.1018798503,116.476155989,120.955225793,111.029457734,9.90576805939,0.02
 02/23  11:00:00,227.821273449,29.5714262675,35.2600167986,8.63880547216,37.1018798503,116.476155989,126.554503135,108.008445703,9.90576805939,8.6402893727
 02/23  12:00:00,233.812099344,29.631732849,42.9939800276,6.83513270951,37.1018798503,116.476155989,115.107706803,105.181938743,9.90576805939,0.02
 02/23  13:00:00,226.318937818,29.6872339693,49.0771090545,5.24519375192,37.1018798503,104.434947198,121.248639873,102.706112146,9.90576805939,8.63675966753
 02/23  14:00:00,234.857715078,29.7350433271,46.6923014559,4.07910171093,37.1018798503,116.476155989,119.187303785,100.639363065,9.90576805939,8.64217266108
 02/23  15:00:00,219.743386888,29.7558056811,31.9416343293,3.69495222013,37.1018798503,116.476155989,109.834013344,99.9082452849,9.90576805939,0.02
