Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly)
2004-01-01 01:00:00,741.81962795,96.62461723942,313.14398816766,0.0,34.9616554283,113.31278049400001
2004-01-01 02:00:00,713.118211336,96.62461723942,280.0187814101,0.0,34.9616554283,113.31278049400001
2004-01-01 03:00:00,717.5896545656,96.62461723942,285.00784006178003,0.0,34.9616554283,113.31278049400001
2004-01-01 04:00:00,728.8792679276,96.62461723942,296.25428081836,0.0,34.9616554283,113.31278049400001
2004-01-01 05:00:00,740.1404830398,96.62461723942,299.63996812998,0.0,44.4937663224,113.31278049400001
2004-01-01 06:00:00,739.2359181038,96.62461723942,300.86597303252,0.0,44.4937663224,113.31278049400001
2004-01-01 07:00:00,810.482602543,96.62461723942,303.12639795408,0.0,54.0258772165,176.889270242
2004-01-01 08:00:00,808.2070040108,96.62461723942,307.16405076902004,0.0,54.0258772165,184.38654557
2004-01-01 09:00:00,883.4977604182001,96.62461723942,307.22177829780003,0.0,65.1572554096,220.04316451
2004-01-01 10:00:00,887.7261165903999,96.62461723942,319.8500592224,0.0,65.1572554096,212.54588918199997
2004-01-01 11:00:00,909.687644068,96.62461723942,335.7836441466,0.0,65.1572554096,220.04316451
